cohort_id,collection_point_id,id,attribute,branch_id,created_at,created_by,date,day,end_time,is_active,name,reason,remarks,start_time,status,updated_at,updated_by,visit_number,visitor_id,visitor_name,week
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,9570eb08-89ec-4d25-b6b1-ca014b103e25,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-09-22 00:00:00.000+0000,22,2024-09-22 01:30:00.000+0000,true,cp-1,,,2024-09-22 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,46,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,b3f583ec-a837-4da9-905d-1f8cc971a42b,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-04-01 00:00:00.000+0000,1,2024-04-01 01:30:00.000+0000,true,cp-1,2fc4a701-b446-416c-a144-0b26f7362cbb,j,2024-04-01 00:00:00.000+0000,CREATED,2024-06-26 07:14:03.331+0000,28ba11c1-6907-46f1-971f-3b643f5cc5ba,40,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,de767b58-969f-4947-bfb9-adb3e05c29b6,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-10-06 00:00:00.000+0000,6,2024-10-06 01:30:00.000+0000,true,cp-1,,,2024-10-06 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,47,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,f5b1c4cc-f3a9-4609-afeb-d2b0cb598220,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-11-03 00:00:00.000+0000,3,2024-11-03 01:30:00.000+0000,true,cp-1,,,2024-11-03 00:00:00.000+0000,CREATED,2024-06-26 06:57:38.127+0000,,49,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,28b4b93b-42c8-456a-b116-c6e44e5569a6,f91a898c-a45f-40dd-87bf-2e2365a3271b,"{""enterprise"":"""",""husFather"":""d"",""khanaId"":""111"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""all journey D"",""spotName"":""Pra With Data"",""village"":""Village Three With Data""}",9a66d272-56ee-4c2c-8bf5-2ff4cd8b160d,2024-06-26 06:57:38.127+0000,aef6e562-7922-47f7-b770-fe988d7589e1,2024-06-01 00:00:00.000+0000,1,2024-06-01 01:30:00.000+0000,true,cp-1,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-06-01 00:00:00.000+0000,CREATED,2024-06-26 07:15:29.263+0000,28ba11c1-6907-46f1-971f-3b643f5cc5ba,42,aef6e562-7922-47f7-b770-fe988d7589e1,Miranda Miller,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,13b8e3b2-3b3f-4bd5-b8dd-7071806bd18a,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-09-22 00:00:00.000+0000,22,2024-09-22 01:30:00.000+0000,true,cp 1997 rk,,,2024-09-22 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,46,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,20bcd176-37f3-4d65-b912-503f3423a6f8,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-06-01 00:00:00.000+0000,1,2024-06-01 01:30:00.000+0000,true,cp 1997 rk,2fc4a701-b446-416c-a144-0b26f7362cbb,cdd,2024-06-01 00:00:00.000+0000,CREATED,2024-08-18 12:10:38.647+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,44,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,6209fe40-fb02-4432-9cc7-3d6c69bf4168,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-09-08 00:00:00.000+0000,8,2024-09-08 01:30:00.000+0000,true,cp 1997 rk,,,2024-09-08 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,45,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,9ec7a5b9-6954-4cc3-afd2-953814c4dd83,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-10-06 00:00:00.000+0000,6,2024-10-06 01:30:00.000+0000,true,cp 1997 rk,,,2024-10-06 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,47,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,b276a998-d709-4276-bc24-afcae1df1608,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-12-29 00:00:00.000+0000,29,2024-12-29 01:30:00.000+0000,true,cp 1997 rk,,,2024-12-29 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,53,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,b337d611-1fd0-4ff4-a8db-8fa349130781,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-11-17 00:00:00.000+0000,17,2024-11-17 01:30:00.000+0000,true,cp 1997 rk,,,2024-11-17 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,50,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,b9068958-c9f2-4000-b9cd-7254424ba9bb,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-12-15 00:00:00.000+0000,15,2024-12-15 01:30:00.000+0000,true,cp 1997 rk,,,2024-12-15 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,52,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,ba2d44c5-75bc-49d9-9bf8-8d836939f0a5,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-10-20 00:00:00.000+0000,20,2024-10-20 01:30:00.000+0000,true,cp 1997 rk,,,2024-10-20 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,48,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,bd18c49a-056a-4d0b-a849-b8a22336cb7a,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-12-01 00:00:00.000+0000,1,2024-12-01 01:30:00.000+0000,true,cp 1997 rk,,,2024-12-01 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,51,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2c8150ad-1079-4fe7-badc-e78495aa01c0,d336cdc5-349d-4e6c-9a16-bf4d40da0ce9,"{""enterprise"":"""",""husFather"":""x"",""khanaId"":""6"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""yamin"",""spotName"":""pra one"",""village"":""test one""}",f7d24043-2171-4080-aced-70cd1a548c10,2024-08-18 12:09:49.386+0000,07d57342-f176-4686-b25c-c7be5e27bcb9,2024-11-03 00:00:00.000+0000,3,2024-11-03 01:30:00.000+0000,true,cp 1997 rk,,,2024-11-03 00:00:00.000+0000,CREATED,2024-08-18 12:09:49.386+0000,,49,07d57342-f176-4686-b25c-c7be5e27bcb9,Sarita Nayak,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,0bdef95b-7d47-4663-ab45-238bbd25d4c7,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-12-29 00:00:00.000+0000,29,2024-12-29 01:30:00.000+0000,true,Alo,,,2024-12-29 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,53,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,5
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,0cb6a04a-a44f-4d6a-8563-5d63efb35b4a,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-12-01 00:00:00.000+0000,1,2024-12-01 01:30:00.000+0000,true,Alo,,,2024-12-01 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,51,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,40621adb-9aa7-48c1-8dad-e7d700b17f84,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-12-15 00:00:00.000+0000,15,2024-12-15 01:30:00.000+0000,true,Alo,,,2024-12-15 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,52,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,3
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,4817b44f-841c-4e30-91bf-fdbaafd29f39,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-07-01 00:00:00.000+0000,1,2024-07-01 01:30:00.000+0000,true,Alo,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-07-01 00:00:00.000+0000,CREATED,2024-06-27 06:17:29.144+0000,37b8bbc2-fc99-4bed-89a5-3bdb2ddf1db0,44,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,4df5ccdb-057e-4ccf-b377-7da4b2b037f7,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-06-01 00:00:00.000+0000,1,2024-06-01 01:30:00.000+0000,true,Alo,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-06-01 00:00:00.000+0000,CREATED,2024-06-27 06:16:53.583+0000,37b8bbc2-fc99-4bed-89a5-3bdb2ddf1db0,43,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,50521257-e8e1-4eda-a8cd-1131bbc3dcb4,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-11-03 00:00:00.000+0000,3,2024-11-03 01:30:00.000+0000,true,Alo,,,2024-11-03 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,49,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,6045d14b-0f9d-4b08-a79a-8fa20bb77133,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-10-06 00:00:00.000+0000,6,2024-10-06 01:30:00.000+0000,true,Alo,,,2024-10-06 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,47,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,73ff6fbd-432a-4097-bd92-4b0ca30ccd4c,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-04-01 00:00:00.000+0000,1,2024-04-01 01:30:00.000+0000,true,Alo,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-04-01 00:00:00.000+0000,CREATED,2024-06-27 06:15:38.472+0000,37b8bbc2-fc99-4bed-89a5-3bdb2ddf1db0,41,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,a96d5c77-860f-4f59-ae17-a4903e392ef8,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-10-20 00:00:00.000+0000,20,2024-10-20 01:30:00.000+0000,true,Alo,,,2024-10-20 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,48,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,aeda5da3-cbb3-4ffc-ba27-36a603407e64,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-09-22 00:00:00.000+0000,22,2024-09-22 01:30:00.000+0000,true,Alo,,,2024-09-22 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,46,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,d63fbdc3-fce5-455f-a98e-fa8f64737dd4,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-05-01 00:00:00.000+0000,1,2024-05-01 01:30:00.000+0000,true,Alo,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-05-01 00:00:00.000+0000,CREATED,2024-06-27 06:16:13.886+0000,37b8bbc2-fc99-4bed-89a5-3bdb2ddf1db0,42,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,eb14ab6d-033d-45a7-9a09-147e76daf851,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-03-01 00:00:00.000+0000,1,2024-03-01 16:14:00.000+0000,true,Alo,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-03-01 13:14:00.000+0000,CREATED,2024-06-27 06:14:47.767+0000,37b8bbc2-fc99-4bed-89a5-3bdb2ddf1db0,40,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,ef7df97b-b7ae-40a1-bcaf-998ec95258fb,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-11-17 00:00:00.000+0000,17,2024-11-17 01:30:00.000+0000,true,Alo,,,2024-11-17 00:00:00.000+0000,CREATED,2024-06-27 06:12:09.381+0000,,50,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,2e3ee826-c77d-4efd-8f31-d6922143ad4b,f68d1ea4-281c-468b-8797-225f59f5ff7d,"{""enterprise"":"""",""husFather"":""sdad"",""khanaId"":""701"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""samantha"",""spotName"":""Ali Chowdhury Para"",""village"":""Hatilota""}",76ba1106-fee9-4e06-a6a6-2c5ae6951f3f,2024-06-27 06:12:09.381+0000,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,2024-08-01 00:00:00.000+0000,1,2024-08-01 01:30:00.000+0000,true,Alo,2fc4a701-b446-416c-a144-0b26f7362cbb,n/a,2024-08-01 00:00:00.000+0000,CREATED,2024-06-27 06:18:54.928+0000,37b8bbc2-fc99-4bed-89a5-3bdb2ddf1db0,45,a7c9ef48-e09e-43c7-b3df-c48edd76ab52,David Von,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,4555b27f-ba03-4151-8086-9b15248a23e2,05326343-a336-44e8-ada5-58a14d57559f,"{""enterprise"":"""",""husFather"":""abba"",""khanaId"":""01"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""Jannat Begum"",""spotName"":""Arambag"",""village"":""Taaltola""}",88614f67-27e8-46ff-843d-eab26e86c0f0,2024-05-16 08:19:02.552+0000,86d083cf-3deb-4bee-a284-964383893354,2024-11-17 00:00:00.000+0000,17,2024-11-17 01:30:00.000+0000,true,prov,,,2024-11-17 00:00:00.000+0000,CREATED,2024-05-16 08:19:02.552+0000,,50,86d083cf-3deb-4bee-a284-964383893354,Anjali Nandi,4
e64173ea-09d7-4ddc-af63-3158e14ae3b2,4555b27f-ba03-4151-8086-9b15248a23e2,0ab48d9d-9a1f-4768-89ff-af6c1ed614c5,"{""enterprise"":"""",""husFather"":""abba"",""khanaId"":""01"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""Jannat Begum"",""spotName"":""Arambag"",""village"":""Taaltola""}",88614f67-27e8-46ff-843d-eab26e86c0f0,2024-05-16 08:19:02.552+0000,86d083cf-3deb-4bee-a284-964383893354,2024-06-30 00:00:00.000+0000,30,2024-06-30 01:30:00.000+0000,true,prov,,,2024-06-30 00:00:00.000+0000,CREATED,2024-05-16 08:19:02.552+0000,,40,86d083cf-3deb-4bee-a284-964383893354,Anjali Nandi,6
e64173ea-09d7-4ddc-af63-3158e14ae3b2,4555b27f-ba03-4151-8086-9b15248a23e2,28616bcc-7cc5-4b24-b669-314213b4576d,"{""enterprise"":"""",""husFather"":""abba"",""khanaId"":""01"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""Jannat Begum"",""spotName"":""Arambag"",""village"":""Taaltola""}",88614f67-27e8-46ff-843d-eab26e86c0f0,2024-05-16 08:19:02.552+0000,86d083cf-3deb-4bee-a284-964383893354,2024-12-01 00:00:00.000+0000,1,2024-12-01 01:30:00.000+0000,true,prov,,,2024-12-01 00:00:00.000+0000,CREATED,2024-05-16 08:19:02.552+0000,,51,86d083cf-3deb-4bee-a284-964383893354,Anjali Nandi,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,4555b27f-ba03-4151-8086-9b15248a23e2,4d15d730-f974-46f1-af2d-875f32127d0b,"{""enterprise"":"""",""husFather"":""abba"",""khanaId"":""01"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""Jannat Begum"",""spotName"":""Arambag"",""village"":""Taaltola""}",88614f67-27e8-46ff-843d-eab26e86c0f0,2024-05-16 08:19:02.552+0000,86d083cf-3deb-4bee-a284-964383893354,2024-04-05 00:00:00.000+0000,5,2024-04-05 17:29:00.000+0000,true,prov,2fc4a701-b446-416c-a144-0b26f7362cbb,gdhd,2024-04-05 16:29:00.000+0000,CREATED,2024-05-16 10:35:42.965+0000,d2759acd-adee-4ab7-875b-cf4c00ceac5e,37,86d083cf-3deb-4bee-a284-964383893354,Anjali Nandi,1
e64173ea-09d7-4ddc-af63-3158e14ae3b2,4555b27f-ba03-4151-8086-9b15248a23e2,6c43afff-f5cd-4f7f-b5c3-d3c70a15b36e,"{""enterprise"":"""",""husFather"":""abba"",""khanaId"":""01"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""Jannat Begum"",""spotName"":""Arambag"",""village"":""Taaltola""}",88614f67-27e8-46ff-843d-eab26e86c0f0,2024-05-16 08:19:02.552+0000,86d083cf-3deb-4bee-a284-964383893354,2024-06-02 00:00:00.000+0000,2,2024-06-02 01:30:00.000+0000,true,prov,,,2024-06-02 00:00:00.000+0000,CREATED,2024-05-16 08:19:02.552+0000,,38,86d083cf-3deb-4bee-a284-964383893354,Anjali Nandi,2
e64173ea-09d7-4ddc-af63-3158e14ae3b2,4555b27f-ba03-4151-8086-9b15248a23e2,6f1767e5-fed4-4932-b3a6-3f3f433feed1,"{""enterprise"":"""",""husFather"":""abba"",""khanaId"":""01"",""lat"":""0.0"",""lon"":""0.0"",""participantName"":""Jannat Begum"",""spotName"":""Arambag"",""village"":""Taaltola""}",88614f67-27e8-46ff-843d-eab26e86c0f0,2024-05-16 08:19:02.552+0000,86d083cf-3deb-4bee-a284-964383893354,2024-10-20 00:00:00.000+0000,20,2024-10-20 01:30:00.000+0000,true,prov,,,2024-10-20 00:00:00.000+0000,CREATED,2024-05-16 08:19:02.552+0000,,48,86d083cf-3deb-4bee-a284-964383893354,Anjali Nandi,4
